text,label,text_raw,label_gender
"On December 5, 1980, Halberstam was shot at his Washington, D.C. home by Bernard C. Welch, Jr., an escaped convict living in the area. Halberstam and his wife surprised Welch when they returned to their home while Welch was committing a burglary. Despite having been shot twice in the chest by <TAG-A> Welch <TAG-A>, <TAG-B> Halberstam <TAG-B> told <TAG-P> his <TAG-P> wife to get into their car, and he drove them toward Sibley Hospital.",2,"On December 5, 1980, Halberstam was shot at his Washington, D.C. home by Bernard C. Welch, Jr., an escaped convict living in the area. Halberstam and his wife surprised Welch when they returned to their home while Welch was committing a burglary. Despite having been shot twice in the chest by Welch, Halberstam told his wife to get into their car, and he drove them toward Sibley Hospital.",0
Series writer Blythe Robe commented on Izzie and Denny: ``I love the way Izzie lights up when she's around him. I love their relationship because it's so pure and honest and completely game free.'' Writer <TAG-A> Elizabeth Klaviter <TAG-A> noted at this time the way <TAG-B> Izzie <TAG-B> ``seems to be sacrificing <TAG-P> her <TAG-P> reputation because of her feelings for Denny.'',2,Series writer Blythe Robe commented on Izzie and Denny: ``I love the way Izzie lights up when she's around him. I love their relationship because it's so pure and honest and completely game free.'' Writer Elizabeth Klaviter noted at this time the way Izzie ``seems to be sacrificing her reputation because of her feelings for Denny.'',1
"Chelsea Hobbs (born Chelsea Raelle Hobbs; February 18, 1985 ) is a Canadian actress and singer. She has appeared in such roles as Gerda in the 2002 film Snow Queen and the ABC Family teen drama Make It or Break It as <TAG-A> Emily Kmetko <TAG-A>. During <TAG-P> her <TAG-P> youth, <TAG-B> Hobbs <TAG-B> has appeared in over 40 commercials, and has appeared in the kids' improvisational TV series, No Adults Aloud.",2,"Chelsea Hobbs (born Chelsea Raelle Hobbs; February 18, 1985 ) is a Canadian actress and singer. She has appeared in such roles as Gerda in the 2002 film Snow Queen and the ABC Family teen drama Make It or Break It as Emily Kmetko. During her youth, Hobbs has appeared in over 40 commercials, and has appeared in the kids' improvisational TV series, No Adults Aloud.",1
"Willis was soon in conflict with the legal profession and various leading citizens in Melbourne, and a series of petitions were produced calling for him to be recalled to Sydney; Gipps recalled him on 17 June 1843. Willis was succeeded by Justice William Jeffcott, who was an effective and well-regarded judge. However, in December 1844, after Willis appealed the order removing <TAG-P> him <TAG-P> from office to the Privy Council, <TAG-A> Jeffcott <TAG-A> resigned, out of conscientious concern that were <TAG-B> Willis <TAG-B>' appeal upheld his own appointment would be invalid.",2,"Willis was soon in conflict with the legal profession and various leading citizens in Melbourne, and a series of petitions were produced calling for him to be recalled to Sydney; Gipps recalled him on 17 June 1843. Willis was succeeded by Justice William Jeffcott, who was an effective and well-regarded judge. However, in December 1844, after Willis appealed the order removing him from office to the Privy Council, Jeffcott resigned, out of conscientious concern that were Willis' appeal upheld his own appointment would be invalid.",0
"He lived in Europe, primarily Switzerland, from 1976 and did musical arrangements for Sarah Vaughan among others. He was also part of One World, One Peace, an effort involving Pope John Paul II. He died in 2005. <TAG-A> Francy Boland <TAG-A>'s song ``Just Give Me Time'' was covered by <TAG-B> Carola <TAG-B> in 1966, first released on <TAG-P> her <TAG-P> album Carola & Heikki Sarmanto Trio, reaching the Finnish Charts in 2004.",2,"He lived in Europe, primarily Switzerland, from 1976 and did musical arrangements for Sarah Vaughan among others. He was also part of One World, One Peace, an effort involving Pope John Paul II. He died in 2005. Francy Boland's song ``Just Give Me Time'' was covered by Carola in 1966, first released on her album Carola & Heikki Sarmanto Trio, reaching the Finnish Charts in 2004.",1
"When she died at age 94, the USCF still had her listed: Gresser, Gisela Kahn (WIM) USA 2090. Here <TAG-A> Gresser <TAG-A> (White) hands <TAG-B> Lyudmila Rudenko <TAG-B>, who won the Women's World Championship in this event with 11* points out of 15 games (+9 =5 -1), <TAG-P> her <TAG-P> only defeat.",2,"When she died at age 94, the USCF still had her listed: Gresser, Gisela Kahn (WIM) USA 2090. Here Gresser (White) hands Lyudmila Rudenko, who won the Women's World Championship in this event with 11* points out of 15 games (+9 =5 -1), her only defeat.",1
"He finished second in the annual presidential straw-poll with 25% of the vote behind Ron Paul (41%) and ahead of Michele Bachmann (13%) Huntsman gained media attention when he responded to entrance of Rick Perry ( R - TX) into the GOP primary by attacking Perry's views on Climate Change and Evolution through Twitter. Huntsman's tweet was reportedly ``re-tweeted'' over 3,600 times - the most of any GOP presidential candidate. Actor Rainn Wilson (known for playing <TAG-A> Dwight Shrute <TAG-A> on The Office) re-tweeted <TAG-B> Huntsman <TAG-B>'s comments and posted <TAG-P> his <TAG-P> own response: ``I believe in man made climate change and I believe in evolution, I just don't believe in gravity.''",1,"He finished second in the annual presidential straw-poll with 25% of the vote behind Ron Paul (41%) and ahead of Michele Bachmann (13%) Huntsman gained media attention when he responded to entrance of Rick Perry ( R - TX) into the GOP primary by attacking Perry's views on Climate Change and Evolution through Twitter. Huntsman's tweet was reportedly ``re-tweeted'' over 3,600 times - the most of any GOP presidential candidate. Actor Rainn Wilson (known for playing Dwight Shrute on The Office) re-tweeted Huntsman's comments and posted his own response: ``I believe in man made climate change and I believe in evolution, I just don't believe in gravity.''",0
"While watching the fight, Kaname begins to learn of her Whispered abilities, instructing Sousuke how to precisely operate the machine. With Kaname's help, Sousuke manages to defeat Gauron and the Tuatha De Danaan rescues him and Kaname. When <TAG-A> Mizuki Inaba <TAG-A>'s boyfriend, Shirai, asks Kaname out, a jealous <TAG-B> Mizuki <TAG-B> spreads vicious lies about <TAG-P> her <TAG-P> around the school.",0,"While watching the fight, Kaname begins to learn of her Whispered abilities, instructing Sousuke how to precisely operate the machine. With Kaname's help, Sousuke manages to defeat Gauron and the Tuatha De Danaan rescues him and Kaname. When Mizuki Inaba's boyfriend, Shirai, asks Kaname out, a jealous Mizuki spreads vicious lies about her around the school.",1
"Petersburg, and began the study of piano at age nine. He studied music at the Saratov Conservatory with Stanislav Echsner, composition at the Warsaw Conservatory from 1902 to 1905 with Roman Statkowski and <TAG-A> Zygmunt Noskowski <TAG-A>, and piano performance in Berlin from 1905 to 1908 with <TAG-B> Leopold Godowsky <TAG-B>. <TAG-P> He <TAG-P> also completed studies in law at the University of Dorpat.",0,"Petersburg, and began the study of piano at age nine. He studied music at the Saratov Conservatory with Stanislav Echsner, composition at the Warsaw Conservatory from 1902 to 1905 with Roman Statkowski and Zygmunt Noskowski, and piano performance in Berlin from 1905 to 1908 with Leopold Godowsky. He also completed studies in law at the University of Dorpat.",0
"He was promoted by Braxton Bragg to the rank of major and given command of the reserve artillery battalion of the Army of Tennessee, which he led at Chickamauga in September 1863. <TAG-A> Robertson <TAG-A> was subsequently promoted to lieutenant colonel and reassigned to command the Confederate horse artillery under <TAG-B> Joseph Wheeler <TAG-B>. <TAG-P> He <TAG-P> participated in the 1864 Atlanta Campaign.",1,"He was promoted by Braxton Bragg to the rank of major and given command of the reserve artillery battalion of the Army of Tennessee, which he led at Chickamauga in September 1863. Robertson was subsequently promoted to lieutenant colonel and reassigned to command the Confederate horse artillery under Joseph Wheeler. He participated in the 1864 Atlanta Campaign.",0
"The Brewers went through a series of scuffles in early September where their division lead, which had been up as high as 10 games in late August, went down to as few as 4.5 games as the Cardinals went on a sudden hot streak, becoming the first team to sweep the Brewers at Miller Park during the season. The Brewers, though, were able to keep their division lead steady, thanks to a mid-September sweep of the Reds. On September 16, Ryan Braun hit his 30th home run of the season. Along with <TAG-P> his <TAG-P> 31 stolen bases, <TAG-A> Braun <TAG-A> became only the 2nd Brewer ever to have a 30-homer, 30-steal season, joining <TAG-B> Tommy Harper <TAG-B>, who accomplished the feat in 1970.",1,"The Brewers went through a series of scuffles in early September where their division lead, which had been up as high as 10 games in late August, went down to as few as 4.5 games as the Cardinals went on a sudden hot streak, becoming the first team to sweep the Brewers at Miller Park during the season. The Brewers, though, were able to keep their division lead steady, thanks to a mid-September sweep of the Reds. On September 16, Ryan Braun hit his 30th home run of the season. Along with his 31 stolen bases, Braun became only the 2nd Brewer ever to have a 30-homer, 30-steal season, joining Tommy Harper, who accomplished the feat in 1970.",0
"ARTA driver Vitantonio Liuzzi will be replaced by former Mugen driver Tomoki Nojiri after a disappointing season last year. After years of being with Real Racing, Toshihiro Kaneishi will not drive for this season, being replaced by former Team Kunimitsu driver Hideki Mutoh. <TAG-A> Kazuki Nakajima <TAG-A>, like <TAG-B> Oliver Jarvis <TAG-B>, will not return to focus on <TAG-P> his <TAG-P> LMP1 drive in the 2015 World Endurance Championship.",1,"ARTA driver Vitantonio Liuzzi will be replaced by former Mugen driver Tomoki Nojiri after a disappointing season last year. After years of being with Real Racing, Toshihiro Kaneishi will not drive for this season, being replaced by former Team Kunimitsu driver Hideki Mutoh. Kazuki Nakajima, like Oliver Jarvis, will not return to focus on his LMP1 drive in the 2015 World Endurance Championship.",0
