text,label,uncertain_fact_feeling,ff-label
"wow... you are bent on harping on creationists arguments at whatever the cost. first of all, you are not even considering that the majority of people are misinformed of what evolution is not because they have creationist motives, but because they go to the dictionary for definitions",-1.66666666667,0.0,0
"All of them since I don't know what quotes you are referring to at all. Link to the post you are speaking about if you can. OK? Otherwise, I see no reason to respond to anymore of your drivel at all.",-0.428571428571,0.0,0
"Well, this is a strawman.. I am not really sure what you are trying to prove except maybe you think it sounds impressive?? The line 'they assumed that the tonsils and the apendix were rements of previous specious' is a total nonsense sentance, and renders the entire paragraph worthless.",0.0,0.0,1
"LOL. Well that's so nice of the copy who let you know. And that's very interesting -- ""every time"" -- Archangel. How many times have you been stopped? And for going how fast? I'm sure it was a lot more than 35 mph! And you have the nerve to talk about ""responsibility"" or how this woman was a jerk? Or to call me names? Dearest, I never speed because I take my responsibilities as a citizen so seriously, and i have never received a speeding ticket. Were you driving under the influence as well? How many lives did you put at risk, Archangel? What pomposity! What hypocrisy!",-1.4,0.0,0
"The simple fact is that people don't want the immense responsibility that logically pertains to their voluntary actions actions, so they fabricate denials of reality as a convenient escape, out of pure selfishness-- like every other atrocity in history. The study of law includes an analysis of how people excuse their wrongdoings, fabricating pausible rationalizations for their acting to benefit at another's expense; denial is typically the first of these, claiming that the act ""does not hurt anyone,"" however obvious the contrary. Other rationales follow, such as self-preservation, natural right to act, and eventually growing defensive by blaming the victim. While the fabricator typically believes his story original, it is anything but-- it's simply the inevitable course of selfishness.",0.2,0.2,1
"Forgive me if this seems picky, but I just want to try and fully understand this argument. I should say that I don't necessarily agree with it, and would like to respond as to why. I just want to give a proper representation of your argument so that I can make a sound response. As such, you can no more force her, against her will, to provide bodily resources to an embryo or fetus, than you can yourself be forced to give of your bodily resources against your will.... Where does this right originate from, i.e., is it from the US Constitution via the 14th amendment etc?",-0.3333333333329999,0.166666666667,0
"Well, that is PA of the Scientific Theory of Evolution. There is more to the Scientific Theory, such as adaptation to local changes in the environment and the ability to use new niches and so on.",2.16666666667,0.0,1
Thanks.... I was too lazy to look it up....,1.6,0.2,1
"Actually I think it is defined by the creator who created all women :p But in reality your opinion is gibberish. Equality is, like every other word, defined by the people who use the language. Currently it means ""the same"". People aren't equal because they are not all the same. Any attempt to argue otherwise is a display of gross stupidity.",-2.42857142857,0.0,0
"And how does that mean evolution is wrong and creation is correct? You do realize that even if you somehow manage to prove evolution false (not likely), you are still miles from proving creation right?",-0.166666666667,0.0,0
"That ad is a flat out distortion of Palin's view. Her view is that the state governments should decide how to regulate abortions. The consequence of that view is that the state governments would be free to allow abortion, or prohibit abortion, on whatever basis and to whatever degree they wanted.",1.16666666667,0.0,1
"But same-sex marriage is NOT a fundamental right at this point. THAT'S what up for vote in the first place. You are assuming the premise before the premise has even been decided. If a non-handicapped person gets mad because they aren't getting disability and others' are, and those who prefer to protect disability try to do so by putting it to a vote, it's pretty disingenuous for the non-handicapped person to say ""voting on fundamental rights like disability is fundamentally flawed"". Disability may be a fundamental right for some people, but the issue is whether or not it is for ALL people.",0.285714285714,0.0,1
